interactions_url,Generic name,Drug class,availability,score,reviews,description,side_effects,drug name,Dosage form
"/drug-interactions/potassium-citrate,urocit-k-index.html",['potassium citrate'],['Urinary pH modifiers'],Prescription only,90.0,3,Urocit-K is a mineral that is used to treat kidney stones.,"['\nsevere vomiting stomach pain\n', '\nhigh blood potassium\n', '\nsigns of stomach bleeding\n']",Urocit-K,
/drug-interactions/urokinase-index.html,urokinase,['Thrombolytics'],Prescription only,,,"Urokinase is a thrombolytic (THROM-bo-LIT-ik) drug, sometimes called a ""clot-busting"" drug. It helps your body produce a substance that dissolves unwanted blood clots.","['\neasy bruising bleeding (nosebleeds, bleeding gums, bleeding from a wound, incision, catheter, needle injection)\n', '\nbloody tarry stools, coughing up blood vomit that looks like coffee grounds\n', '\nred pink urine\n', '\nsudden numbness weakness (especially on one side of the body), sudden severe headache, slurred speech, problems with vision balance\n']",Urokinase,intravenous powder for injection
"/drug-interactions/alfuzosin,uroxatral-index.html",['alfuzosin'],Alpha-adrenoreceptor antagonists,Prescription only,62.5,20,Uroxatral is an alpha-adrenergic (AL-fa ad-ren-ER-Jk) blocker.,"['\na light\n', '\nnew worsening chest pain\n', '\nupper stomach pain, loss of appetite, dark urine, clay\n', '\npenis erection that is painful lasts 4 hours longer\n']",Uroxatral,
/drug-interactions/ustekinumab-index.html,Ustekinumab,['Interleukin inhibitors'],Prescription only,73.0,232,"Ustekinumab is a biologic drug that was originally approved by the FDA in 2009 to treat moderate to severe plaque psoriasis. Ustekinumab was developed by Janssen Biotech Inc., and is manufactured by Johnson & Johnson.","['cough with mucus, shortness of breath, chest discomfort', 'Infection', 'fever, flu', 'headache, tiredness', 'Itching', 'redness at the injection site', 'vaginal itching discharge', 'pain burning when you urinate', 'stomach pain, nausea, vomiting, diarrhea']",Ustekinumab,injection
/drug-interactions/valacyclovir-index.html,valacyclovir,['Purine nucleosides'],Prescription only,84.1,466,Valacyclovir is an antiviral drug. It slows the growth and spread of the herpes virus to help the body fight the infection.,"['\nconfusion, aggression, you feel shaky unsteady\n', '\nhallucinations (seeing hearing things that are not real)\n', '\nproblems with speech\n', '\na seizure (convulsions)\n', '\nkidney problems\n']",Valacyclovir,
"/drug-interactions/diazepam,valium-index.html",['diazepam'],,Prescription only,87.2,305,Valium is a benzodiazepine (ben-zoe-dye-AZE-eh-peen). It is thought that diazepam works by enhancing the activity of certain neurotransmitters in the brain.,"['\nsevere drowsiness dizziness\n', '\ntrouble breathing\n', '\nconfusion, paranoia\n', '\nnew worsening seizures\n']",Valium,
/drug-interactions/valsartan-index.html,valsartan,['Angiotensin receptor blockers'],Prescription only,56.1,133,Valsartan is an angiotensin II receptor blocker (sometimes called an ARB).,"['\na light\n', '\nlittle no urination\n', '\nhigh potassium level\n']",Valsartan,oral tablet
"/drug-interactions/diazepam,valtoco-index.html",['diazepam nasal'],['Benzodiazepine anticonvulsants'],Prescription only,,,Valtoco is a benzodiazepine (ben-zoe-dye-AZE-eh-peen) that is used to treat seizure clusters in adults and children at least 6 years old.,"['\nextreme weakness drowsiness\n', '\nunusual changes in mood behavior\n', '\nnew worsening symptoms of depression anxiety\n', '\nthoughts of suicide hurting yourself\n', '\nsleep problems\n', '\nnew worsening seizures\n']",Valtoco,
"/drug-interactions/valacyclovir,valtrex-index.html",['valacyclovir'],['Purine nucleosides'],Prescription only,86.6,288,Valtrex is an antiviral drug. It slows the growth and spread of the herpes virus to help the body fight the infection.,"['\nconfusion, aggression, you feel shaky unsteady\n', '\nhallucinations (seeing hearing things that are not real)\n', '\nproblems with speech\n', '\na seizure (convulsions)\n', '\nkidney problems\n']",Valtrex,
/drug-interactions/vancomycin-index.html,vancomycin,['Glycopeptide antibiotics'],Prescription only,69.7,41,Vancomycin is an antibiotic. Oral (taken by mouth) vancomycin fights bacteria in the intestines.,"['\nincreased diarrhea that is watery bloody\n', '\nhearing loss, ringing in your ears\n', '\nkidney problems \n', '\nlow potassium level \n']",Vancomycin,
"/drug-interactions/fluocinonide-topical,vanos-index.html",['fluocinonide topical'],['Topical steroids'],Prescription only,,,Fluocinonide is a potent steroid that prevents the release of substances in the body that cause inflammation.,"['\nredness, warmth, swelling, oozing, severe irritation of any treated skin\n', '\nworsening of your skin condition\n', '\npossible signs of absorbing this medicine through your skin\n']",Vanos,
/drug-interactions/vardenafil-index.html,vardenafil,['Impotence agents'],Prescription only,79.5,169,Vardenafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body.,"['\nheart attack symptoms\n', '\nvision changes sudden vision loss\n', '\nerection is painful lasts longer than 4 hours (prolonged erection can damage the penis)\n']",Vardenafil,
"/drug-interactions/icosapent,vascepa-index.html",['icosapent'],['Miscellaneous antihyperlipidemic agents'],Prescription only,58.9,103,Vascepa works in the liver and bloodstream to reduce very low-density triglycerides.,"['\nfast irregular heartbeats, dizziness, shortness of breath, chest discomfort, fainting, if you feel light\n', '\nserious bleeding\n']",Vascepa,
"/drug-interactions/enalapril,vasotec-index.html",['enalapril'],['Angiotensin Converting Enzyme Inhibitors'],Prescription only,37.5,4,Vasotec is an ACE inhibitor. ACE stands for angiotensin converting enzyme.,"['\na light\n', '\nchest pain\n', '\njaundice (yellowing of the skin eyes)\n', '\nlittle no urination\n', '\nfever, chills, sore throat\n', '\nhigh potassium \n']",Vasotec,
"/drug-interactions/bortezomib,velcade-index.html",['bortezomib'],['Proteasome inhibitors'],Prescription only,90.0,4,Velcade interferes with the growth of some cancer cells and keeps them from spreading in your body.,"['\nnew worsening nerve problems such as numbness, burning, pain, weakness, tingly feeling\n', '\na light\n', '\nsevere ongoing nausea, vomiting, diarrhea, constipation\n', '\nfever with shortness of breath trouble breathing\n', '\ndehydration symptoms \n', '\nlow blood cell counts \n', '\nliver problems \n', '\nsigns of congestive heart failure \n', '\nsigns of tumor cell breakdown \n']",Velcade,
"/drug-interactions/venetoclax,venclexta-index.html",['venetoclax'],['Miscellaneous antineoplastics'],Prescription only,90.0,1,"Venclexta ) inhibits a certain protein in cancer cells (abnormal lymphocytes produced in chronic lymphocytic leukemia) that helps keep those cells alive and makes them resistant to chemotherapy. Venetoclax binds to this protein, which helps kill the cancerous lymphocytes in blood and bone marrow.","['\nsymptoms of sepsis \n', '\nsigns of pneumonia \n', '\nlow blood cell counts \n', '\nsigns of tumor cell breakdown \n']",Venclexta,
/drug-interactions/venlafaxine-index.html,venlafaxine,Serotonin-norepinephrine reuptake inhibitors,Prescription only,63.8,2,Venlafaxine is an antidepressant belonging to a group of drugs called selective serotonin and norepinephrine reuptake inhibitors (SSNRIs). Venlafaxine affects chemicals in the brain that may be unbalanced in people with depression.,"['\nblurred vision, eye pain redness, seeing halos around lights\n', '\ncough, chest tightness, trouble breathing\n', '\na seizure (convulsions)\n', '\nunusual bleeding \n', '\nlow blood sodium \n', '\nsevere nervous system reaction \n']",Venlafaxine,
"/drug-interactions/albuterol,ventolin-index.html",['albuterol'],['Adrenergic bronchodilators'],Prescription only,42.8,43,"Albuterol is used to treat bronchospasm or wheezing in patients with reversible obstructive airway disease, such as asthma.","['Shakiness in the legs, arms, hands, feet', 'trembling shaking of the hands feet']",Ventolin,
"/drug-interactions/albuterol,ventolin-hfa-index.html",['albuterol inhalation'],['Adrenergic bronchodilators'],Prescription only,71.6,19,Ventolin is a bronchodilator that relaxes muscles in the airways and increases air flow to the lungs.,"['\nwheezing, choking, other breathing problems after using this medicine\n', '\nchest pain, fast heart rate, pounding heartbeats fluttering in your chest\n', '\nsevere headache, pounding in your neck ears\n', '\npain burning when you urinate\n', '\nhigh blood sugar \n', '\nlow potassium \n']",Ventolin HFA,
"/drug-interactions/midazolam,versed-index.html",['midazolam'],['Benzodiazepines'],Discontinued,41.1,66,"Versed is a benzodiazepine (ben-zoe-dye-AZE-eh-peen) that is used to help you relax before having a minor surgery, dental work, or other medical procedure.","['\ncough, wheezing, trouble breathing\n', '\nslow heart rate\n', '\na light\n', '\ntremors\n', '\nconfusion, agitation, hallucinations, unusual thoughts behavior\n']",Versed,
"/drug-interactions/abemaciclib,verzenio-index.html",['abemaciclib'],CDK 4/6 inhibitors,Prescription only,97.5,4,"Verzenio is a prescription medicine used to treat certain patients with HR-positive, HER2-negative breast cancer.","['\nsevere ongoing diarrhea\n', '\npain burning when you urinate\n', '\nliver problems \n', '\nlow blood cell counts \n', '\nsigns of inflammation in the lungs \n', '\nsigns of a blood clot \n']",Verzenio,
"/drug-interactions/solifenacin,vesicare-index.html",['solifenacin'],['Urinary antispasmodics'],Prescription only,55.6,138,"VESIcare is a prescription medicine used to treat symptoms of overactive bladder, such as frequent or urgent urination, and incontinence (urine leakage).","['\nsevere stomach pain, constipation for 3 days longer\n', '\npain burning when you urinate\n', '\nheadache, confusion, drowsiness, hallucinations\n', '\nvision changes, eye pain, seeing halos around lights\n', '\nlittle no urination, pain burning when you urinate\n', '\ndehydration symptoms \n', '\nhigh potassium level \n']",VESIcare,
"/drug-interactions/sildenafil,viagra-index.html",['sildenafil'],['Impotence agents'],Prescription only,85.8,246,Viagra relaxes muscles found in the walls of blood vessels and increases blood flow to particular areas of the body.,"['\nheart attack symptoms\n', '\nvision changes sudden vision loss\n', '\nerection is painful lasts longer than 4 hours (prolonged erection can damage the penis)\n']",Viagra,
"/drug-interactions/acetaminophen-hydrocodone,vicodin-index.html",['acetaminophen and hydrocodone'],['Narcotic analgesic combinations'],Discontinued,77.5,142,Vicodin contains a combination of acetaminophen and hydrocodone. Hydrocodone is an opioid pain medication. An opioid is sometimes called a narcotic. Acetaminophen is a less potent pain reliever that increases the effects of hydrocodone.,"['\nnoisy breathing, sighing, shallow breathing, breathing that stops during sleep\n', '\na light\n', '\nconfusion, unusual thoughts behavior\n', '\nseizure (convulsions)\n', '\neasy bruising bleeding\n', '\ninfertility, missed menstrual periods\n', '\nimpotence, sexual problems, loss of interest in sex\n', '\nliver problems \n', '\nlow cortisol levels \n', '\nhigh levels of serotonin in the body \n']",Vicodin,
"/drug-interactions/liraglutide,victoza-index.html",['liraglutide'],['Incretin mimetics'],Prescription only,77.5,709,"Victoza is similar to a hormone that occurs naturally in the body and helps control blood sugar, insulin levels, and digestion.","['\nracing pounding heartbeats\n', '\nsudden changes in mood behavior, suicidal thoughts\n', '\nsevere ongoing nausea, vomiting, diarrhea\n', '\nsigns of a thyroid tumor \n', '\ngallbladder problems \n', '\nsymptoms of pancreatitis \n', '\nseverely low blood sugar \n', '\nkidney problems \n']",Victoza,
"/drug-interactions/vilazodone,viibryd-index.html",['vilazodone'],['Miscellaneous antidepressants'],Prescription only,58.6,794,Viibryd is an antidepressant in a group of drugs called selective serotonin reuptake inhibitors (SSRIs).,"['\na seizure (convulsions)\n', '\nblurred vision, tunnel vision, eye pain swelling, seeing halos around lights\n', '\neasy bruising, unusual bleeding\n', '\nracing thoughts, unusual risk\n', '\nlow levels of sodium in the body \n']",Viibryd,
/drug-interactions/vilazodone-index.html,vilazodone,['Miscellaneous antidepressants'],Prescription only,58.1,904,Vilazodone is an antidepressant that is used to treat major depressive disorder (MDD).,"['\na seizure (convulsions)\n', '\nblurred vision, tunnel vision, eye pain swelling, seeing halos around lights\n', '\neasy bruising, unusual bleeding\n', '\nracing thoughts, unusual risk\n', '\nlow levels of sodium in the body\n']",Vilazodone,
"/drug-interactions/lacosamide,vimpat-index.html",['lacosamide'],['Miscellaneous anticonvulsants'],Prescription only,66.7,151,"Vimpat is an anti-epileptic drug, also called an anticonvulsant.","['\na light\n', '\nsevere dizziness\n', '\nproblems with balance muscle movement\n', '\nchest pain, shortness of breath\n', '\nfast pounding heartbeats\n', '\nvery slow heartbeats\n', '\ndark urine\n']",Vimpat,
"/drug-interactions/hydroxyzine,vistaril-index.html",['hydroxyzine'],,Discontinued,56.1,222,"Vistaril reduces activity in the central nervous system. It also acts as an antihistamine that reduces the effects of natural chemical histamine in the body. Histamine can produce symptoms of itching, or hives on the skin.","['\nfast pounding heartbeats\n', '\nheadache with chest pain\n', '\nsevere dizziness, fainting\n', '\na seizure (convulsions)\n']",Vistaril,
/drug-interactions/vitamin-e-index.html,vitamin E,['Vitamins'],Rx and/or OTC,62.0,6,"Vitamin E is an antioxidant that occurs naturally in foods such as nuts, seeds, and leafy green vegetables. Vitamin E is a fat-soluble vitamin important for many processes in the body.","['\nheadache, dizziness, vision changes\n', '\na light\n', '\nunusual weakness tired feeling\n', '\ndiarrhea, stomach cramps\n', '\neasy bruising bleeding (nosebleeds, bleeding gums)\n']",Vitamin E,
"/drug-interactions/diclofenac,voltaren-index.html",['diclofenac'],Nonsteroidal anti-inflammatory drugs,Prescription only,74.2,161,Voltaren is a nonsteroidal anti-inflammatory drug (NSAID). Diclofenac works by reducing substances in the body that cause pain and inflammation.,"['\nthe first sign of any skin rash, no matter how mild\n', '\nflu\n', '\nheart problems \n', '\nkidney problems \n', '\nliver problems \n', '\nsigns of stomach bleeding \n']",Voltaren,
"/drug-interactions/diclofenac-topical,voltaren-arthritis-pain-gel-index.html",['diclofenac topical'],Topical non-steroidal anti-inflammatories,Over the counter,71.0,255,"Voltaren Arthritis Pain gel contains diclofenac, a nonsteroidal anti-inflammatory drug (NSAID). Diclofenac works by reducing substances in the body that cause pain and inflammation.","['\na skin rash, no matter how mild\n', '\nswelling, rapid weight gain\n', '\nsevere headache, blurred vision, pounding in your neck ears\n', '\nlittle no urination\n', '\nliver problems \n', '\nlow red blood cells (anemia) \n', '\nsigns of stomach bleeding \n']",Voltaren Arthritis Pain Gel,
/drug-interactions/voriconazole-index.html,,,Prescription only,70.0,5,"Voriconazole is used to treat serious fungal or yeast infections, such as aspergillosis (fungal infection in the lungs), candidemia (fungal infection in the blood), esophageal candidiasis (candida esophagitis), or other fungal infections (infections in the skin, stomach, kidney, bladder, or wounds). It may also be used to treat patients with serious fungal or yeast infections who cannot tolerate or do not respond to other types of treatment.","['Black, tarry stools', 'blistering, peeling, loosening of the skin', 'chest pain', 'chills', 'cough', 'diarrhea', 'difficulty seeing at night', 'fever', 'increased sensitivity of the eyes to sunlight', 'itching, rash', 'joint muscle pain', 'painful difficult urination', 'red irritated eyes', 'red skin lesions, often with a purple center', 'sore throat', 'sores, ulcers, white spots on the lips in the mouth', 'swollen glands', 'trouble breathing', 'unusual bleeding bruising', 'unusual tiredness weakness', 'vision changes']",Voriconazole,
/drug-interactions/vortioxetine-index.html,vortioxetine,['Miscellaneous antidepressants'],Prescription only,59.7,1,Vortioxetine is an antidepressant that is used to treat major depressive disorder in adults.,"['\nracing thoughts, decreased need for sleep, unusual risk\n', '\nvision changes, eye pain, eye redness swelling\n', '\neasy bruising, unusual bleeding, coughing up blood\n', '\nlow sodium level (may be more likely to occur in older adults\n']",Vortioxetine,oral tablet
"/drug-interactions/cariprazine,vraylar-index.html",['cariprazine'],['Atypical antipsychotics'],Prescription only,56.5,375,Vraylar is an antipsychotic medication that affects chemicals in the brain.,"['\nsudden numbness weakness (especially on one side of the body)\n', '\nproblems with vision speech,\n', '\na light\n', '\nsevere distress agitation\n', '\na seizure\n', '\nuncontrolled muscle movements in your face (chewing, lip smacking, frowning, tongue movement, blinking eye movement)\n', '\ntrouble swallowing, accidentally inhaling food drink\n', '\nlow white blood cell counts \n', '\nhigh blood sugar \n', '\nsevere nervous system reaction \n']",Vraylar,
"/drug-interactions/ezetimibe-simvastatin,vytorin-index.html",['ezetimibe and simvastatin'],['Antihyperlipidemic combinations'],Prescription only,74.5,20,Vytorin contains a combination of ezetimibe and simvastatin. Ezetimibe reduces the amount of cholesterol absorbed by the body.,"['\nunexplained muscle pain, tenderness, weakness\n', '\nmuscle weakness in your hips, shoulders, neck, and back\n', '\ntrouble lifting your arms, trouble climbing standing\n', '\nfever, unusual tiredness\n', '\nupper stomach pain, loss of appetite\n', '\ndark colored urine\n', '\njaundice (yellowing of the skin eyes)\n']",Vytorin,
"/drug-interactions/lisdexamfetamine,vyvanse-index.html",['lisdexamfetamine'],['CNS stimulants'],Prescription only,74.1,876,Vyvanse is a central nervous system stimulant. It affects chemicals in the brain and nerves that contribute to hyperactivity and impulse control.,"['\nsigns of heart problems \n', '\nsigns of psychosis \n', '\nsigns of circulation problems \n']",Vyvanse,
"/drug-interactions/pitolisant,wakix-index.html",['pitolisant'],['CNS stimulants'],Prescription only,52.5,15,Wakix is an antagonist/inverse agonist of the histamine-3 receptor.,"['\nfast pounding heartbeats, fluttering in your chest\n', '\nshortness of breath\n', '\nsudden dizziness (like you might pass out)\n']",Wakix,
"/drug-interactions/loratadine,wal-itin-index.html",['loratadine'],['Antihistamines'],Rx and/or OTC,60.0,2,"Wal-itin is an antihistamine that is used to treat symptoms of hay fever or other allergies, such as sneezing, runny nose, itchy or watery eyes, and itching in your nose or throat.","['\nheadache\n', '\nfeeling tired drowsy\n']",Wal-itin,
/drug-interactions/warfarin-index.html,warfarin,['Coumarins and indandiones'],Prescription only,82.2,54,Warfarin is an anticoagulant (blood thinner). Warfarin reduces the formation of blood clots.,"['\nsudden headache, feeling very weak dizzy\n', '\nswelling, pain, unusual bruising\n', '\nbleeding gums, nosebleeds\n', '\nbleeding from wounds needle injections that will not stop\n', '\nheavy menstrual periods abnormal vaginal bleeding\n', '\nblood in your urine, bloody tarry stools\n', '\ncoughing up blood vomit that looks like coffee grounds\n']",Warfarin,
"/drug-interactions/semaglutide,wegovy-index.html",['semaglutide'],['Incretin mimetics'],Prescription only,67.0,121,Wegovy is an injectable prescription medicine used for adults with obesity or overweight (excess weight) who also have weight-related medical problems to help them lose weight and keep the weight off.,"['See Important information', 'inflammation of your pancreas (pancreatitis) Stop using Wegovy and call your healthcare provider right away if you have severe pain in your stomach area (abdomen) that will not go away, with without vomiting You may feel the pain from your abdomen to your back', 'gallbladder problems Wegovy may cause gallbladder problems including gallstones Some gallbladder problems need surgery Call your healthcare provider if you have any of the following symptoms:\n\npain in your upper stomach (abdomen)\nfever\nyellowing of skin eyes (jaundice)\nclay\n\n', 'pain in your upper stomach (abdomen)', 'fever', 'yellowing of skin eyes (jaundice)', 'clay', 'increased risk of low blood sugar (hypoglycemia) in patients with type 2 diabetes, especially those who also take medicines to treat type 2 diabetes mellitus such as sulfonylureas insulin Low blood sugar in patients with type 2 diabetes who receive Wegovy can be both a serious and common side effect Talk to your healthcare provider about how to recognize and treat low blood sugar You should check your blood sugar before you start, and during treatment Signs and symptoms of low blood sugar may include:\n\ndizziness light\nblurred vision\nanxiety\nirritability mood changes\nsweating\nslurred speech\nhunger\nconfusion drowsiness\nshakiness\nweakness\nheadache\nfast heartbeat\nfeeling jittery\n\n', 'dizziness light', 'blurred vision', 'anxiety', 'irritability mood changes', 'sweating', 'slurred speech', 'hunger', 'confusion drowsiness', 'shakiness', 'weakness', 'headache', 'fast heartbeat', 'feeling jittery', 'kidney problems (kidney failure) In people who have kidney problems, diarrhea, nausea, and vomiting may cause a loss of fluids (dehydration) which may cause kidney problems to get worse It is important for you to drink fluids to help reduce your chance of dehydration', 'serious allergic reactions Stop using Wegovy and get medical help right away, if you have any symptoms of a serious allergic reaction including:\n\nswelling of your face, lips, tongue throat\nproblems breathing swallowing\nsevere rash itching\nfainting feeling dizzy\nvery rapid heartbeat\n\n', 'swelling of your face, lips, tongue throat', 'problems breathing swallowing', 'severe rash itching', 'fainting feeling dizzy', 'very rapid heartbeat', 'change in vision in people with type 2 diabetes Tell your healthcare provider if you have changes in vision during treatment', 'increased heart rate Wegovy can increase your heart rate while you are at rest Your healthcare provider should check your heart rate while you take Wegovy Tell your healthcare provider if you feel your heart racing pounding in your chest and it lasts for several minutes', 'depression thoughts of suicide You should pay attention to any mental changes, especially sudden changes in your mood, behaviors, thoughts, feelings Call your healthcare provider right away if you have any mental changes that are new, worse, worry you']",Wegovy,"injection, for subcutaneous use"
"/drug-interactions/colesevelam,welchol-index.html",['colesevelam'],['Bile acid sequestrants'],Prescription only,79.7,20,"Welchol lowers ""bad"" cholesterol in the blood, which is also called LDL (low-density lipoprotein) cholesterol. Lowering your LDL cholesterol may reduce your risk of hardened arteries, which can lead to heart attacks, stroke, and circulation problems.","['\nsevere constipation\n', '\nsevere stomach pain\n', '\npancreatitis\n']",Welchol,
"/drug-interactions/belzutifan,welireg-index.html",['belzutifan'],['Miscellaneous antineoplastics'],Prescription only,,,"Welireg is a prescription medicine used to treat adults with von Hippel-Lindau (VHL) disease who need treatment for a type of kidney cancer called renal cell carcinoma (RCC), tumors in the brain and spinal cord called central nervous system hemangioblastomas, or a type of pancreatic cancer called pancreatic neuroendocrine tumors, that do not require surgery right away.",['See Important information'],Welireg,tablets
"/drug-interactions/bupropion,wellbutrin-index.html",['bupropion'],['Miscellaneous antidepressants'],Discontinued,68.1,643,"Wellbutrin is an antidepressant medicine that is thought to work in the brain and nerves on the chemical messengers norepinephrine and dopamine. Wellbutrin XL  is used to treat major depressive disorder (MDD) and seasonal affective disorder, and Wellbutrin SR is only used to treat major depressive disorder (MDD).","['\na seizure (convulsions)\n', '\nconfusion, unusual changes in mood behavior\n', '\nblurred vision, tunnel vision, eye pain swelling, seeing halos around lights\n', '\nfast irregular heartbeats\n', '\na manic episode \n']",Wellbutrin,
"/drug-interactions/bupropion,wellbutrin-sr-index.html",['bupropion'],['Miscellaneous antidepressants'],Prescription only,71.8,128,Wellbutrin SR is an antidepressant used to treat major depressive disorder and seasonal affective disorder. The Zyban brand of bupropion is used to help people stop smoking by reducing cravings and other withdrawal effects.,"['\na seizure (convulsions)\n', '\nconfusion, unusual changes in mood behavior\n', '\nblurred vision, tunnel vision, eye pain swelling, seeing halos around lights\n', '\nfast irregular heartbeats\n', '\na manic episode\n']",Wellbutrin SR,
"/drug-interactions/bupropion,wellbutrin-xl-index.html",['bupropion'],['Miscellaneous antidepressants'],Prescription only,74.1,417,Wellbutrin XL is an antidepressant used to treat major depressive disorder and seasonal affective disorder. The Zyban brand of bupropion is used to help people stop smoking by reducing cravings and other withdrawal effects.,"['\na seizure (convulsions)\n', '\nconfusion, unusual changes in mood behavior\n', '\nblurred vision, tunnel vision, eye pain swelling, seeing halos around lights\n', '\nfast irregular heartbeats\n', '\na manic episode\n']",Wellbutrin XL,
"/drug-interactions/betamethasone-calcipotriene-topical,wynzora-index.html",['betamethasone and calcipotriene topical'],['Topical antipsoriatics'],Prescription only,20.0,1,Betamethasone is a highly potent steroid. Calcipotriene is a form of vitamin D.,"['\nworsening of your skin condition\n', '\nredness, warmth, swelling, oozing, severe irritation of any treated skin\n', '\nblurred vision, tunnel vision, eye pain, seeing halos around lights\n', '\nhigh calcium levels\n', '\nhigh blood sugar\n', '\npossible signs of absorbing this medicine through your skin\n']",Wynzora,
"/drug-interactions/safinamide,xadago-index.html",['safinamide'],['Dopaminergic antiparkinsonism agents'],Prescription only,100.0,4,Xadago is monoamine oxidase inhibitor type B (MAO-B). This medicine works by allowing a chemical called dopamine (DOE pa meen) to work for longer periods of time in the brain. Low levels of dopamine in the brain are associated with Parkinson's disease.,"['\nvision changes\n', '\ntwitching uncontrolled muscle movements\n', '\nconfusion, agitation, unusual thoughts behavior\n', '\nhallucinations (seeing hearing things that are not real)\n', '\na seizure\n', '\nfever, sweating, fast heart rate, overactive reflexes\n', '\nnausea, vomiting, diarrhea\n', '\nincreased blood pressure \n']",Xadago,
"/drug-interactions/crizotinib,xalkori-index.html",['crizotinib'],['Multikinase inhibitors'],Prescription only,93.3,4,Xalkori is a cancer medication that interferes with the growth and spread of cancer cells in the body.,"['\nincreased sensitivity of your eyes to light, seeing flashes of light ""floaters""\n', '\nblurred vision, double vision, vision loss\n', '\nfast pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out)\n', '\nvery slow heartbeats\n', '\na light\n', '\nsudden chest pain discomfort, wheezing, dry cough cough with mucus, feeling short of breath\n', '\nfever, swollen gums, painful mouth sores, pain when swallowing, cold flu symptoms\n', '\neasy bruising bleeding (nosebleeds, bleeding gums)\n', '\nliver problems \n']",Xalkori,
"/drug-interactions/alprazolam,xanax-index.html",['alprazolam'],['Benzodiazepines'],Prescription only,86.7,792,Xanax is a benzodiazepine (ben-zoe-dye-AZE-eh-peen). It is thought that alprazolam works by enhancing the activity of certain neurotransmitters in the brain.,"['drowsiness', 'feeling light']",Xanax,
"/drug-interactions/alprazolam,xanax-xr-index.html",['alprazolam'],['Benzodiazepines'],Prescription only,84.7,46,Xanax XR is in a group of drugs called benzodiazepines (ben-zoe-dye-AZE-eh-peens). Alprazolam affects chemicals in the brain that may become unbalanced and cause anxiety.,"['\nunusual risk\n', '\ndepressed mood, thoughts of suicide hurting yourself\n', '\nhyperactivity, agitation, hostility, hallucinations\n', '\nfeeling light\n', '\nseizure (convulsions)\n', '\nurinating less than usual not at all\n', '\nmuscle twitching, tremor\n', '\njaundice (yellowing of the skin eyes)\n']",Xanax XR,
"/drug-interactions/rivaroxaban,xarelto-index.html",['rivaroxaban'],['Factor Xa inhibitors'],Prescription only,55.3,205,Xarelto blocks the activity of certain clotting substances in the blood.,"['\neasy bruising bleeding (nosebleeds, bleeding gums, heavy menstrual bleeding)\n', '\npain, swelling, new drainage, excessive bleeding from a wound where a needle was injected in your skin\n', '\nany bleeding that will not stop\n', '\nheadaches, dizziness, weakness, feeling like you might pass out\n', '\nurine that looks red, pink, brown\n', '\nbloody tarry stools, coughing up blood vomit that looks like coffee grounds\n']",Xarelto,
"/drug-interactions/cenobamate,xcopri-index.html",['cenobamate'],['Carbamate anticonvulsants'],Prescription only,100.0,3,"Xcopri (cenobamate) is a FDA approved once a day tablet used to treat partial-onset seizures in adult patients. Xcopri works as an anticonvulsant and can be used on its own to treat partial-onset seizures or can be used together with other anti-seizure medication. Xcopri may decrease the number of partial-onset seizures you have, and some people may have their seizures reduced to zero.","['problems with the electrical system of the heart', 'feeling very weak tired', 'severe muscle pain', 'fever, swollen glands, sore throat unusual bruising bleeding', 'painful sores in your mouth around your eyes', 'swelling in your face, mouth, throat', 'trouble breathing swallowing', 'hives a rash', 'yellowing of your skin eyes', 'any infection illness that does not get better', 'nervous system problems']",Xcopri,Tablets
"/drug-interactions/tofacitinib,xeljanz-index.html",['tofacitinib'],['Antirheumatics'],Prescription only,55.0,126,"Xeljanz (tofacitinib) is a small molecule drug used to treat inflammatory and autoimmune conditions. It is available as a tablet, an oral solution and an extended-release tablet known as Xeljanz XR.","['See ""Important information"" above', 'Hepatitis B C activation infection in people who carry the virus in their blood If you are a carrier of the hepatitis B C virus (viruses that affect the liver), the virus may become active while you use these medications Your healthcare provider may do blood tests before you start treatment and while you are taking the medication Tell your healthcare provider if you have any of the following symptoms of a possible hepatitis B C infection:\n\nfeel very tired\nlittle no appetite\nclay\nchills\nmuscle aches\nskin rash\nskin eyes look yellow\nvomiting\nfevers\nstomach discomfort\ndark urine\n\n', 'feel very tired', 'little no appetite', 'clay', 'chills', 'muscle aches', 'skin rash', 'skin eyes look yellow', 'vomiting', 'fevers', 'stomach discomfort', 'dark urine']",Xeljanz,"oral extended-release tablet, oral tablet, oral solution"
"/drug-interactions/capecitabine,xeloda-index.html",['capecitabine'],['Antimetabolites'],Prescription only,68.8,26,Xeloda is a cancer medicine that interferes with the growth of cancer cells and slows their spread in the body.,"['\nsevere diarrhea\n', '\nbloody diarrhea with severe stomach pain and fever\n', '\nsevere nausea loss of appetite that causes you to eat much less than usual\n', '\nvomiting (more than once in 24 hours)\n', '\nfever above 1005 degrees\n', '\nsores ulcers in your mouth, redness swelling of your mouth tongue, trouble eating swallowing\n', '\njaundice (yellowing of the skin eyes)\n', '\ndehydration symptoms \n', '\n""hand and foot syndrome"" \n', '\nheart problems \n', '\nlow blood cell counts \n']",Xeloda,
